timestamp,direction,entry,sl,tp1,tp2,sl_dist,label_tp1,label_tp2,label,bars_to_close,score_base,score_bonus,valid_signal,is_pullback,f00,f01,f02,f03,f04,f05,f06,f07,f08,f09,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,hour,dow,atn_h1,atr_h4,adx_h1,adx_h4,rsi_h1,ctx_score,d1_dist_pct,adn_phase
2022-02-22 08:45:00,BUY,1896.399,1886.80425,1910.79112,1920.38587,9.59475,1,1,1,160,3,2,0,0,0.4169166599723431,0.1208166082250517,0.23907268934840753,0.22459131604411975,0.21998927912367464,0.2527599738805523,0.2608530019847098,0.0016358259504037052,0.002810808942601861,0.005084842997880146,4.697899274715315,-0.25719852664831705,1.3074321459761828,1.1033836936909878,0.3575046929839967,0.6847339867359947,6.1163493102583875,2.248900804605576,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1.1448840000000002,1.0,0.0,0.5,0.2857142857142857,0.75,0.0,0.0,0.0,0.0,0.0,0.5819769267499899,0.0,0.0,8,1,5.33042,9.64289,22.459,26.085,41.69,1.1449,4.6979,3
2022-02-22 09:00:00,BUY,1899.98,1890.38525,1914.37212,1923.96687,9.59475,0,0,0,94,3,2,0,0,0.4169166599723431,0.181443528143743,0.20005916928205206,0.22459131604411975,0.21998927912367464,0.2527599738805523,0.2608530019847098,0.0016576611729278803,0.002805511251666455,0.005075259306064758,4.895601961387671,-0.1110685647381131,1.3074321459761828,1.1033836936909878,0.3575046929839967,0.6847339867359947,6.487710962538132,2.62026245688532,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,1.1448840000000002,1.0,0.0,0.5,0.2857142857142857,0.75,0.0,0.0,0.0,0.0,0.0,0.5908588574122663,0.09090909,0.2,9,1,5.33042,9.64289,22.459,26.085,41.69,1.1449,4.8956,3
2022-02-24 08:15:00,BUY,1940.182,1928.52268,1957.67098,1969.3303,11.65932,1,1,1,8,3,3,1,0,0.882621419325283,0.6442178695135619,0.5969324119529908,0.3825674116906467,0.38765938561716645,0.05627313497991584,0.2319682066802851,0.002449923052253525,0.003338553203233083,0.006262954469888113,7.001255617112534,0.3653953864909274,2.0452030485059445,1.3472129950480118,0.35896790176214816,0.763710941365162,7.754233008289771,4.130848654172486,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1.012782,1.0,0.0,0.5,0.42857142857142855,1.0,0.0,0.0,0.0,0.0,0.0,0.7338277699162538,0.083333336,0.2,8,3,6.4774,12.15127,38.257,23.197,88.26,1.0128,7.0013,4
2022-02-24 08:30:00,BUY,1941.795,1930.13568,1959.28398,1970.9433,11.65932,1,1,1,7,3,3,1,0,0.882621419325283,0.48841785164720714,0.5696984719002441,0.3825674116906467,0.38765938561716645,0.05627313497991584,0.2319682066802851,0.0023928101832058177,0.003335779951516598,0.006257751991995275,7.090212748613809,0.3918318639048801,2.0452030485059445,1.3472129950480118,0.35896790176214816,0.763710941365162,7.886976318001048,4.263591963883763,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1.012782,1.0,0.0,0.5,0.42857142857142855,1.0,0.0,0.0,0.0,0.0,0.0,0.7173165549329859,0.15384616,0.4,8,3,6.4774,12.15127,38.257,23.197,88.26,1.0128,7.0902,4
2022-02-24 08:45:00,BUY,1944.88,1933.22068,1962.36898,1974.0283,11.65932,1,1,1,8,3,3,1,0,0.882621419325283,0.5618432595688876,0.5648263269098854,0.3825674116906467,0.38765938561716645,0.05627313497991584,0.2319682066802851,0.0023764782052683934,0.0033304886835975366,0.0062478258449346355,7.260350845750469,0.4423938805335486,2.0452030485059445,1.3472129950480118,0.35896790176214816,0.763710941365162,8.140859213512071,4.517474859394786,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1.012782,1.0,0.0,0.5,0.42857142857142855,1.0,0.0,0.0,0.0,0.0,0.0,0.7135524034672518,0.21428572,0.6,8,3,6.4774,12.15127,38.257,23.197,88.26,1.0128,7.2604,4
2022-02-24 09:00:00,BUY,1943.583,1931.92368,1961.07198,1972.7313,11.65932,1,1,1,5,3,3,1,0,0.882621419325283,0.673311495531304,0.5745242022491328,0.3825674116906467,0.38765938561716645,0.05627313497991584,0.2319682066802851,0.00240562860721698,0.0033327111993442906,0.006251995170412825,7.18882114980679,0.42113652702710336,2.0452030485059445,1.3472129950480118,0.35896790176214816,0.763710941365162,8.034121412708895,4.41073705859161,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,1.012782,1.0,0.0,0.5,0.42857142857142855,1.0,0.0,0.0,0.0,0.0,0.0,0.7218233032969968,0.26666668,0.8,9,3,6.4774,12.15127,38.257,23.197,88.26,1.0128,7.1888,4
2022-02-24 09:15:00,BUY,1944.499,1931.88406,1963.42141,1976.03635,12.61494,1,0,1,22,4,2,0,0,0.9052784344634128,0.7175386486968917,0.6508978012656944,0.41176382474251844,0.4145627680906276,0.048295255471843726,0.2319682066802851,0.002390222925909217,0.003604167845599679,0.006249050027434559,7.239338652878806,0.3657874918654055,2.00242222175789,1.4147841520296778,0.35896790176214816,0.763710941365162,8.109504470176669,4.486120116059383,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0.943,1.0,0.0,0.6666666666666666,0.2857142857142857,1.0,0.0,0.0,0.0,1.0,0.0,0.6631830225349741,0.3125,0.8,9,3,7.0083,12.15127,41.176,23.197,90.53,0.943,7.2393,4
2022-02-24 09:30:00,BUY,1947.799,1935.18406,1966.72141,1979.33635,12.61494,1,0,1,20,4,2,0,0,0.9052784344634128,0.7252413819650859,0.7053638420644271,0.41176382474251844,0.4145627680906276,0.048295255471843726,0.2319682066802851,0.002426409763741943,0.0035980615923926116,0.00623846276196696,7.421334024208128,0.4165770950764526,2.00242222175789,1.4147841520296778,0.35896790176214816,0.763710941365162,8.381080987254903,4.757696633137618,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0.943,1.0,0.0,0.6666666666666666,0.2857142857142857,1.0,0.0,0.0,0.0,1.0,0.0,0.6743658220097972,0.3529412,1.0,9,3,7.0083,12.15127,41.176,23.197,90.53,0.943,7.4213,4
2022-02-24 09:45:00,BUY,1953.237,1940.62206,1972.15941,1984.77435,12.61494,1,0,1,19,4,2,0,0,0.9052784344634128,0.8202570580895393,0.7543456962505054,0.41176382474251844,0.4145627680906276,0.048295255471843726,0.2319682066802851,0.0024968464674020203,0.0035880442422505546,0.006221094280569384,7.72124033611385,0.5002722048527202,2.00242222175789,1.4147841520296778,0.35896790176214816,0.763710941365162,8.828606169034144,5.205221814916857,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0.943,1.0,0.0,0.6666666666666666,0.2857142857142857,1.0,0.0,0.0,0.0,1.0,0.0,0.6958795094119674,0.3888889,1.0,9,3,7.0083,12.15127,41.176,23.197,90.53,0.943,7.7212,4
2022-02-24 10:00:00,BUY,1960.554,1947.93906,1979.47641,1992.09135,12.61494,0,0,0,18,4,2,0,0,0.9052784344634128,0.926299894604972,0.8239327782198655,0.41176382474251844,0.4145627680906276,0.048295255471843726,0.2319682066802851,0.0026045162943313807,0.0035746532722897503,0.006197876482512863,8.124773709452235,0.6128866068815798,2.00242222175789,1.4147841520296778,0.35896790176214816,0.763710941365162,9.430765373719439,5.807381019602154,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.943,1.0,0.0,0.6666666666666666,0.2857142857142857,1.0,0.0,0.0,0.0,1.0,0.0,0.7286066914935837,0.42105263,1.0,10,3,7.0083,12.15127,41.176,23.197,90.53,0.943,8.1248,4
2022-02-24 10:15:00,BUY,1968.663,1954.18201,1990.38448,2004.86547,14.48099,0,0,0,8,4,3,1,0,0.9372764594054918,0.925193482253726,0.8905834783160789,0.4437022491281096,0.5146851965118522,0.039066707850876445,0.2319682066802851,0.0028730097861887965,0.004086526527713736,0.006172347186540586,8.571985971909653,0.5741518589684906,2.161507287239009,1.566467143051667,0.35896790176214816,0.763710941365162,10.0,6.47471858838622,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,1.0156109999999998,1.0,0.0,0.6666666666666666,0.42857142857142855,1.0,0.0,0.0,0.0,1.0,0.0,0.7030444477351832,0.4,0.8,10,3,8.04499,12.15127,44.37,23.197,93.73,1.0156,8.572,4
2022-02-24 10:30:00,BUY,1970.752,1956.27101,1992.47348,2006.95447,14.48099,0,0,0,7,4,3,1,0,0.9372764594054918,0.9217972114386801,0.9244301960991258,0.4437022491281096,0.5146851965118522,0.039066707850876445,0.2319682066802851,0.0028916026848488856,0.00408219480362243,0.006165804489502767,8.687194556972363,0.6012244990264808,2.161507287239009,1.566467143051667,0.35896790176214816,0.763710941365162,10.0,6.6466347532881676,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,1.0156109999999998,1.0,0.0,0.6666666666666666,0.42857142857142855,1.0,0.0,0.0,0.0,1.0,0.0,0.7083450995340856,0.4,0.6,10,3,8.04499,12.15127,44.37,23.197,93.73,1.0156,8.6872,4
2022-02-24 10:45:00,BUY,1973.746,1959.26501,1995.46748,2009.94847,14.48099,0,0,0,6,4,3,1,0,0.9372764594054918,0.9201146342419001,0.9223684426447686,0.4437022491281096,0.5146851965118522,0.039066707850876445,0.2319682066802851,0.00290496248058347,0.004076002471254414,0.006156451503535189,8.85231399386934,0.6400255925322866,2.161507287239009,1.566467143051667,0.35896790176214816,0.763710941365162,10.0,6.893028720600982,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,1.0156109999999998,1.0,0.0,0.6666666666666666,0.42857142857142855,1.0,0.0,0.0,0.0,1.0,0.0,0.712698900628576,0.4,0.4,10,3,8.04499,12.15127,44.37,23.197,93.73,1.0156,8.8523,4
2022-02-24 11:00:00,BUY,1970.756,1956.27501,1992.47748,2006.95847,14.48099,0,0,0,5,4,3,1,0,0.9372764594054918,0.9125740245479841,0.9181619567428545,0.4437022491281096,0.5146851965118522,0.039066707850876445,0.2319682066802851,0.0028861496730413373,0.004082186518081644,0.006165791974905343,8.687415157422468,0.6012763374947602,2.161507287239009,1.566467143051667,0.35896790176214816,0.763710941365162,10.0,6.646963936945243,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,1.0156109999999998,1.0,0.0,0.6666666666666666,0.42857142857142855,1.0,0.0,0.0,0.0,1.0,0.0,0.7070107306216091,0.4,0.2,11,3,8.04499,12.15127,44.37,23.197,93.73,1.0156,8.6874,4
2022-02-24 11:15:00,BUY,1970.731,1955.66913,1993.32381,2008.38569,15.06187,0,0,0,4,3,2,0,0,0.7698204695973959,0.852767582453166,0.89515208041435,0.47335935748615854,0.4594901036811615,0.03487717494604004,0.2319682066802851,0.0027821314674451067,0.004245992131025941,0.006165870191972703,8.68603640460936,0.5340938590870021,2.0865531566718727,1.5708226000204801,0.35896790176214816,0.763710941365162,10.0,6.6449065390885815,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0.9439429999999999,1.0,0.0,0.5,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.6552370756373466,0.4,0.0,11,3,8.36771,12.15127,47.336,23.197,76.98,0.9439,8.686,4
2022-02-24 11:30:00,BUY,1969.805,1954.74313,1992.39781,2007.45969,15.06187,0,0,0,3,3,2,0,0,0.7698204695973959,0.6829066354362289,0.8160827474791261,0.47335935748615854,0.4594901036811615,0.03487717494604004,0.2319682066802851,0.002725172777312704,0.004247988160436632,0.006168768750864453,8.634967400412107,0.5227492405621524,2.0865531566718727,1.5708226000204801,0.35896790176214816,0.763710941365162,10.0,6.5687005224781485,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0.9439429999999999,1.0,0.0,0.5,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.6415208032752421,0.4,0.0,11,3,8.36771,12.15127,47.336,23.197,76.98,0.9439,8.635,4
2022-02-24 11:45:00,BUY,1961.483,1946.42113,1984.07581,1999.13769,15.06187,0,0,0,11,3,2,0,0,0.7698204695973959,0.40932121779085073,0.648331811893415,0.47335935748615854,0.4594901036811615,0.03487717494604004,0.2319682066802851,0.002888913516456057,0.004266011134620521,0.006194941036601656,8.176008163987058,0.4207946883334186,2.0865531566718727,1.5708226000204801,0.35896790176214816,0.763710941365162,9.507218278072665,5.88383392395538,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0.9439429999999999,1.0,0.0,0.5,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.6771931495129095,0.4,0.0,11,3,8.36771,12.15127,47.336,23.197,76.98,0.9439,8.176,4
2022-02-24 12:00:00,BUY,1960.697,1945.63513,1983.28981,1998.35169,15.06187,0,0,0,10,3,2,0,0,0.7698204695973959,0.18449784422385068,0.4255752324836433,0.47335935748615854,0.4594901036811615,0.03487717494604004,0.2319682066802851,0.00287161773021756,0.004267721283996896,0.006197424451252042,8.13266017554316,0.41116523891599616,2.0865531566718727,1.5708226000204801,0.35896790176214816,0.763710941365162,9.44253368945948,5.819149335342194,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.9439429999999999,1.0,0.0,0.5,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.6728690883920596,0.4,0.0,12,3,8.36771,12.15127,47.336,23.197,76.98,0.9439,8.1327,4
2022-02-24 12:15:00,BUY,1957.526,1941.64727,1981.34409,1997.22282,15.87873,0,0,0,9,3,4,1,0,0.7740010932722481,0.13811773870536462,0.24397893357335523,0.4780248753429474,0.40472016322288246,0.12134250810791147,0.23518825323301212,0.0031032187528759318,0.004506461148948344,0.0077247844575546384,7.957779168729447,0.3247164751790576,1.9957109780412532,1.592915031522262,0.2998719975152456,0.6459287588959609,7.323608718778068,4.3658336044657355,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,1.077849,1.0,0.0,0.5,0.5714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.6886154456803294,0.4,0.0,12,3,8.82151,15.12147,47.802,23.519,77.4,1.0778,7.9578,4
2022-02-24 12:30:00,BUY,1963.311,1947.43227,1987.12909,2003.00782,15.87873,0,0,0,8,4,3,1,0,0.7740010932722481,0.33772931579473947,0.22011496624131818,0.4780248753429474,0.40472016322288246,0.12134250810791147,0.23518825323301212,0.003208508778637727,0.004493182622139982,0.007702022970410253,8.276822569680997,0.39270804932832515,1.9957109780412532,1.592915031522262,0.2998719975152456,0.6459287588959609,7.706177435283163,4.748402320970831,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,1.077849,1.0,0.0,0.6666666666666666,0.42857142857142855,1.0,0.0,0.0,0.0,0.0,0.0,0.7140837682546467,0.4,0.0,12,3,8.82151,15.12147,47.802,23.519,77.4,1.0778,8.2768,4
2022-02-24 12:45:00,BUY,1962.662,1946.78327,1986.48009,2002.35882,15.87873,0,0,0,7,3,3,1,0,0.7740010932722481,0.5154542447681633,0.3304337664227557,0.4780248753429474,0.40472016322288246,0.12134250810791147,0.23518825323301212,0.0031460881599672105,0.00449466839784755,0.007704569824075221,8.241030146652903,0.385080299696023,1.9957109780412532,1.592915031522262,0.2998719975152456,0.6459287588959609,7.663258317390031,4.705483203077699,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,1.077849,1.0,0.0,0.5,0.42857142857142855,1.0,0.0,0.0,0.0,0.0,0.0,0.6999600150963754,0.4,0.0,12,3,8.82151,15.12147,47.802,23.519,77.4,1.0778,8.241,4
2022-02-24 14:00:00,BUY,1957.019,1940.83293,1981.29811,1997.48419,16.18607,0,0,0,2,3,3,1,0,0.7320876542353366,0.2894357022640985,0.5056251335093954,0.4834640521784605,0.38533268493402173,0.11053566163894939,0.23518825323301212,0.003083193841604285,0.004594878131036671,0.007726785698074009,7.9298180616797564,0.28470289792356157,1.8731145438068197,1.5608152199751262,0.2998719975152456,0.6459287588959609,7.29008022452256,4.332305110210228,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.943,1.0,0.0,0.5,0.42857142857142855,1.0,1.0,0.0,0.0,0.0,0.0,0.6710066629266183,0.35,0.0,14,3,8.99226,15.12147,48.346,23.519,73.21,0.943,7.9298,4
2022-02-24 14:15:00,BUY,1955.676,1936.4756,1984.4766,2003.677,19.2004,0,0,0,1,4,3,1,0,0.5170936426531082,0.23941027303660561,0.357773193443928,0.4549732673813549,0.3016355164276916,0.25458326489452227,0.23518825323301212,0.003054635988240339,0.005454322607140367,0.007732091829147105,7.85575146055997,0.26270268542223846,1.691816764860774,1.7555888279366272,0.2998719975152456,0.6459287588959609,7.201266086879279,4.2434909725669465,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.943,1.0,0.0,0.6666666666666666,0.42857142857142855,1.0,0.0,0.0,0.0,0.0,0.0,0.5600394784047217,0.35,0.0,14,3,10.66689,15.12147,45.497,23.519,51.71,0.943,7.8558,4
2022-02-24 14:30:00,BUY,1937.475,1918.2746,1966.2756,1985.476,19.2004,0,0,0,3,4,2,0,0,0.5170936426531082,0.17696655733014377,0.23527084421028252,0.4549732673813549,0.3016355164276916,0.25458326489452227,0.23518825323301212,0.003686403982435934,0.005505561526750948,0.007804728535882538,6.851964262509959,0.044599127838706454,1.691816764860774,1.7555888279366272,0.2998719975152456,0.6459287588959609,5.997612982452414,3.039837868140082,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.943,1.0,0.0,0.6666666666666666,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.669578200911658,0.3,0.0,14,3,10.66689,15.12147,45.497,23.519,51.71,0.943,6.852,4
2022-02-24 14:45:00,BUY,1934.607,1915.4066,1963.4076,1982.608,19.2004,0,0,0,2,4,2,0,0,0.5170936426531082,0.16729841734731277,0.19455841590468734,0.4549732673813549,0.3016355164276916,0.25458326489452227,0.23518825323301212,0.0037898469532758445,0.005513723365542348,0.007816298824546283,6.6937937397910225,0.010231730269915976,1.691816764860774,1.7555888279366272,0.2998719975152456,0.6459287588959609,5.80794883743312,2.850173723120788,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.943,1.0,0.0,0.6666666666666666,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.68734804081847,0.25,0.0,14,3,10.66689,15.12147,45.497,23.519,51.71,0.943,6.6938,4
2022-02-24 15:00:00,BUY,1934.693,1915.4926,1963.4936,1982.694,19.2004,0,0,0,1,4,2,0,0,0.5170936426531082,0.12380776259495278,0.1560242457574697,0.4549732673813549,0.3016355164276916,0.25458326489452227,0.23518825323301212,0.003768196142066618,0.005513478272284949,0.007815951378362877,6.69853664946809,0.01126227287483804,1.691816764860774,1.7555888279366272,0.2998719975152456,0.6459287588959609,5.813636116537605,2.855861002225273,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0.943,1.0,0.0,0.6666666666666666,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.6834517079091897,0.2,0.0,15,3,10.66689,15.12147,45.497,23.519,51.71,0.943,6.6985,4
2022-02-24 15:15:00,BUY,1920.095,1898.74243,1952.12385,1973.47642,21.35257,0,0,0,16,3,1,0,0,0.48105591897459027,0.13502776369400193,0.14204464787875573,0.43070939902252353,0.2518592346151793,0.31749373887912263,0.23518825323301212,0.004369573048761752,0.006178099880010711,0.007875374093500035,5.893455306842189,-0.1824101555594478,1.536736823965228,1.8381216083467256,0.2998719975152456,0.6459287588959609,4.848253554127666,1.890478439815334,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0.943,1.0,0.0,0.5,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.7072681137012996,0.15,0.0,15,3,11.86254,15.12147,43.071,23.519,48.11,0.943,5.8935,4
