timestamp,direction,entry,sl,tp1,tp2,sl_dist,label_tp1,label_tp2,label,bars_to_close,score_base,score_bonus,valid_signal,is_pullback,f00,f01,f02,f03,f04,f05,f06,f07,f08,f09,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,hour,dow,atn_h1,atr_h4,adx_h1,adx_h4,rsi_h1,ctx_score,d1_dist_pct,adn_phase
2022-02-22 06:15:00,BUY,1909.692,1901.7909,1921.54365,1929.44475,7.9011,0,0,0,9,3,3,1,0,0.6628437481614335,0.7131953681357709,0.7759899364969722,0.2257298171931973,0.2727964122519906,0.14017296163345877,0.28060050573787065,0.0009474859163086121,0.0022985378605575118,0.004610952022578591,5.4317897561270865,0.31033805392330444,1.3921130333366842,0.9024366665194404,0.3972410412902269,0.7877814101088942,8.27194140567274,4.06070081928687,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,1.02336,1.0,0.0,0.5,0.42857142857142855,0.75,0.0,0.0,0.0,0.0,0.0,0.4122124470305423,6,1,4.389499364006094,8.805498189906764,22.572981719319728,28.060050573787066,66.28437481614336,1.02336,5.4317897561270865,3
2022-02-22 06:30:00,BUY,1908.837,1900.9359,1920.68865,1928.58975,7.9011,0,0,0,9,3,3,1,0,0.6628437481614335,0.49457803143502965,0.6766459987822165,0.2257298171931973,0.2727964122519906,0.14017296163345877,0.28060050573787065,0.0009503274046048898,0.002299567414087109,0.004613017345065164,5.384586238365327,0.27552716533266497,1.3921130333366842,0.9024366665194404,0.3972410412902269,0.7877814101088942,8.174842981306465,3.9636023949205965,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,1.02336,1.0,0.0,0.5,0.42857142857142855,0.75,0.0,0.0,0.0,0.0,0.0,0.41326355494807454,6,1,4.389499364006094,8.805498189906764,22.572981719319728,28.060050573787066,66.28437481614336,1.02336,5.384586238365327,3
2022-02-22 06:45:00,BUY,1909.896,1901.9949,1921.74765,1929.64875,7.9011,0,0,0,7,3,3,1,0,0.6628437481614335,0.47177320756890334,0.5598488690465679,0.2257298171931973,0.2727964122519906,0.14017296163345877,0.28060050573787065,0.0009465833837589796,0.0022982923489047553,0.004610459517116196,5.443052349838662,0.3186438097975601,1.3921130333366842,0.9024366665194404,0.3972410412902269,0.7877814101088942,8.2951087490303,4.08386816264443,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,1.02336,1.0,0.0,0.5,0.42857142857142855,0.75,0.0,0.0,0.0,0.0,0.0,0.4118637839935481,6,1,4.389499364006094,8.805498189906764,22.572981719319728,28.060050573787066,66.28437481614336,1.02336,5.443052349838662,3
2022-02-22 07:00:00,BUY,1911.159,1903.2579,1923.01065,1930.91175,7.9011,0,0,0,6,4,3,1,0,0.6628437481614335,0.5408890082358778,0.5024134157466036,0.2257298171931973,0.2727964122519906,0.14017296163345877,0.28060050573787065,0.0009598284017334724,0.0022967735096890408,0.004607412669433656,5.512781055023583,0.3700662101367201,1.3921130333366842,0.9024366665194404,0.3972410412902269,0.7877814101088942,8.438541860111721,4.2273012737258515,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1.02336,1.0,0.0,0.6666666666666666,0.42857142857142855,0.75,0.0,0.0,0.0,0.0,0.0,0.4179029396959383,7,1,4.389499364006094,8.805498189906764,22.572981719319728,28.060050573787066,66.28437481614336,1.02336,5.512781055023583,3
2022-02-22 07:15:00,BUY,1912.167,1904.04778,1924.34583,1932.46505,8.11922,0,0,0,4,3,3,1,0,0.6287202374263382,0.7031567517478028,0.5719396558508614,0.23653530955535607,0.2799660825472815,0.12666386407617994,0.28060050573787065,0.0010038349515635293,0.0023589351666776196,0.0046049838690355805,5.568431518069015,0.3860777623321407,1.3485773479956513,0.9349755009878064,0.3972410412902269,0.7877814101088942,8.553015791996145,4.341775205610276,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.9849840000000001,1.0,0.0,0.5,0.42857142857142855,0.75,1.0,0.0,1.0,0.0,0.0,0.42554579944425,7,1,4.510677980862803,8.805498189906764,23.653530955535608,28.060050573787066,62.87202374263382,0.9849840000000001,5.568431518069015,3
2022-02-22 07:30:00,BUY,1911.322,1903.20278,1923.50083,1931.62005,8.11922,0,0,0,4,3,3,1,0,0.6287202374263382,0.7199771721677832,0.6546743107171547,0.23653530955535607,0.2799660825472815,0.12666386407617994,0.28060050573787065,0.0009933476441116315,0.0023599780575227214,0.004607019743351543,5.521780088234293,0.3516358295751681,1.3485773479956513,0.9349755009878064,0.3972410412902269,0.7877814101088942,8.457053021716026,4.245812435330157,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.9849840000000001,1.0,0.0,0.5,0.42857142857142855,0.75,1.0,0.0,1.0,0.0,0.0,0.4209139321126279,7,1,4.510677980862803,8.805498189906764,23.653530955535608,28.060050573787066,62.87202374263382,0.9849840000000001,5.521780088234293,3
2022-02-22 07:45:00,BUY,1908.568,1900.44878,1920.74683,1928.86605,8.11922,0,0,0,4,3,3,1,0,0.6287202374263382,0.5422894982213589,0.655141140712315,0.23653530955535607,0.2799660825472815,0.12666386407617994,0.28060050573787065,0.0010865249187536473,0.0023633834271875247,0.004613667519261641,5.369735073128002,0.23938366056606017,1.3485773479956513,0.9349755009878064,0.3972410412902269,0.7877814101088942,8.14429388638889,3.9330533000030203,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.9849840000000001,1.0,0.0,0.5,0.42857142857142855,0.75,1.0,0.0,1.0,0.0,0.0,0.4597328161032914,7,1,4.510677980862803,8.805498189906764,23.653530955535608,28.060050573787066,62.87202374263382,0.9849840000000001,5.369735073128002,3
2022-02-22 08:00:00,BUY,1910.605,1902.48578,1922.78383,1930.90305,8.11922,0,0,0,2,3,3,1,0,0.6287202374263382,0.4729758980887241,0.5784141894926221,0.23653530955535607,0.2799660825472815,0.12666386407617994,0.28060050573787065,0.0011807848069352422,0.002360863695457953,0.0046087486371605615,5.482195383865667,0.3224111363364177,1.3485773479956513,0.9349755009878064,0.3972410412902269,0.7877814101088942,8.375626623738713,4.164386037352842,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.9849840000000001,1.0,0.0,0.5,0.42857142857142855,0.75,1.0,0.0,1.0,0.0,0.0,0.50014950416035,8,1,4.510677980862803,8.805498189906764,23.653530955535608,28.060050573787066,62.87202374263382,0.9849840000000001,5.482195383865667,3
2022-02-24 08:15:00,BUY,1940.182,1928.52268,1957.67098,1969.3303,11.65932,1,1,1,8,2,3,0,0,0.882621419325283,0.6442178695135619,0.5969324119529908,0.3825674116906467,0.38765938561716645,0.05627313497991584,0.2319682066802851,0.002449923052253525,0.003338553203233083,0.006262954469888113,7.001255617112534,0.3653953864909274,2.0452030485059445,1.3472129950480118,0.35896790176214816,0.763710941365162,7.754233008289771,4.130848654172486,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1.012782,1.0,0.0,0.3333333333333333,0.42857142857142855,1.0,0.0,0.0,0.0,0.0,0.0,0.7338277699162538,8,3,6.477400830958508,12.151271529302722,38.25674116906467,23.196820668028508,88.26214193252831,1.012782,7.001255617112534,4
2022-02-24 08:30:00,BUY,1941.795,1930.13568,1959.28398,1970.9433,11.65932,1,1,1,7,2,3,0,0,0.882621419325283,0.48841785164720714,0.5696984719002441,0.3825674116906467,0.38765938561716645,0.05627313497991584,0.2319682066802851,0.0023928101832058177,0.003335779951516598,0.006257751991995275,7.090212748613809,0.3918318639048801,2.0452030485059445,1.3472129950480118,0.35896790176214816,0.763710941365162,7.886976318001048,4.263591963883763,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1.012782,1.0,0.0,0.3333333333333333,0.42857142857142855,1.0,0.0,0.0,0.0,0.0,0.0,0.7173165549329859,8,3,6.477400830958508,12.151271529302722,38.25674116906467,23.196820668028508,88.26214193252831,1.012782,7.090212748613809,4
