dt,dow,open,high,low,close,ret_oc_pct,ret_cc_pct,range_usd,range_pct,true_range,dir,vol
2020-02-12,Wednesday,1566.989,1571.314,1561.82,1569.83,0.18130312337865132,0.1784262498452316,9.494000000000142,0.6058753443706459,9.494000000000142,UP,49346
2020-02-13,Thursday,1569.767,1578.198,1569.1,1577.307,0.4803260611288149,0.47629361141015014,9.098000000000184,0.5795764594363484,9.098000000000184,UP,56462
2020-02-14,Friday,1577.266,1584.899,1573.014,1583.991,0.4263706946069914,0.4237602445180233,11.884999999999991,0.7535190640006182,11.884999999999991,UP,47660
2020-02-16,Sunday,1581.444,1583.045,1580.429,1582.913,0.0928897893317785,-0.06805594223704414,2.6159999999999854,0.16541844036209855,3.561999999999898,UP,1717
2020-02-17,Monday,1582.92,1585.381,1578.824,1584.221,0.08218987693629058,0.0826324630601949,6.557000000000016,0.4142344527834645,6.557000000000016,UP,29285
2020-02-18,Tuesday,1584.228,1605.016,1584.178,1600.794,1.0456828183822044,1.046129296354481,20.837999999999965,1.3153409736477302,20.837999999999965,UP,53213
2020-02-19,Wednesday,1600.79,1612.845,1599.466,1610.321,0.595393524447301,0.595142160702733,13.379000000000133,0.8357748361746471,13.379000000000133,UP,56964
2020-02-20,Thursday,1610.317,1623.635,1603.853,1622.098,0.7315950834525096,0.7313448685075885,19.781999999999925,1.2284537764924501,19.781999999999925,UP,64165
2020-02-21,Friday,1622.072,1649.102,1618.908,1643.319,1.309867872696161,1.308244014849902,30.194000000000187,1.8614463476343954,30.194000000000187,UP,66571
2020-02-23,Sunday,1659.76,1680.967,1657.703,1665.512,0.3465561285969027,1.3504985946124926,23.264000000000124,1.4016484310984796,37.64800000000014,UP,5109
2020-02-24,Monday,1665.489,1689.213,1650.801,1653.9,-0.6958316746613122,-0.6972030222538117,38.412000000000035,2.3063496666744743,38.412000000000035,DOWN,95124
2020-02-25,Tuesday,1653.86,1658.684,1624.934,1639.815,-0.8492254483450743,-0.8516234355160579,33.75,2.0406805896508775,33.75,DOWN,107178
2020-02-26,Wednesday,1639.809,1654.877,1624.966,1643.493,0.22466031104841902,0.22429359409443794,29.911000000000058,1.8240538989601873,29.911000000000058,UP,94173
2020-02-27,Thursday,1643.507,1660.254,1635.286,1645.695,0.13312994711917103,0.13398292539121837,24.967999999999847,1.5191903654806367,24.967999999999847,UP,98611
2020-02-28,Friday,1645.667,1648.052,1562.889,1586.023,-3.6243055247507554,-3.6259452693239047,85.16300000000001,5.174983760384089,85.16300000000001,DOWN,130845
2020-03-01,Sunday,1582.112,1588.335,1575.451,1584.992,0.18203515301065168,-0.06500536246951683,12.884000000000015,0.8143544831212969,12.884000000000015,UP,4753
2020-03-02,Monday,1584.922,1610.863,1581.675,1591.957,0.4438704239073016,0.43943439462155176,29.188000000000102,1.8416048234550408,29.188000000000102,UP,103064
2020-03-03,Tuesday,1591.903,1652.804,1589.641,1645.697,3.379225995553741,3.3757193190519397,63.16300000000001,3.967766880268459,63.16300000000001,UP,110324
2020-03-04,Wednesday,1645.687,1649.283,1631.719,1636.644,-0.549496957805457,-0.550101264084446,17.56399999999985,1.0672746397097292,17.56399999999985,DOWN,86924
2020-03-05,Thursday,1636.576,1674.86,1635.574,1674.536,2.319476761238099,2.315225546911859,39.28599999999983,2.4004995796101025,39.28599999999983,UP,79351
2020-03-06,Friday,1674.495,1691.979,1642.218,1674.32,-0.010450912066023162,-0.012899095630081181,49.76099999999997,2.971701916100076,49.76099999999997,DOWN,136871
2020-03-08,Sunday,1696.28,1703.179,1679.712,1700.043,0.22183837573984955,1.536325194705901,23.4670000000001,1.3834390548730222,28.85900000000015,UP,12186
2020-03-09,Monday,1700.049,1702.953,1657.45,1666.506,-1.9730607764834949,-1.9727148078019119,45.50299999999993,2.6765699106319834,45.50299999999993,DOWN,154543
2020-03-10,Tuesday,1666.535,1671.382,1641.572,1652.331,-0.8523073322792608,-0.8505819961044381,29.810000000000173,1.788741310563545,29.810000000000173,DOWN,122470
2020-03-11,Wednesday,1652.318,1671.183,1633.07,1643.612,-0.5268961543722155,-0.527678776225815,38.113000000000056,2.306638310543131,38.113000000000056,DOWN,102424
2020-03-12,Thursday,1643.655,1650.253,1560.721,1576.856,-4.064052371087605,-4.061542505165461,89.53199999999993,5.44712850324429,89.53199999999993,DOWN,175125
2020-03-13,Friday,1576.861,1597.735,1504.669,1529.245,-3.019670091403124,-3.01936257971559,93.0659999999998,5.901978677892331,93.0659999999998,DOWN,186926
2020-03-15,Sunday,1551.879,1575.37,1540.122,1557.51,0.3628504541913439,1.848297689382683,35.24799999999982,2.2713111009298936,46.125,UP,20018
2020-03-16,Monday,1557.594,1560.771,1451.281,1507.227,-3.233641115720782,-3.2284222894234937,109.49000000000001,7.02943128954015,109.49000000000001,DOWN,242692
2020-03-17,Tuesday,1507.234,1553.769,1465.592,1537.77,2.0259627901175308,2.026436628324735,88.17699999999991,5.850252847268567,88.17699999999991,UP,190614
2020-03-18,Wednesday,1537.79,1539.831,1472.753,1498.045,-2.5845531574532212,-2.5832861871411095,67.07799999999997,4.36197400165172,67.07799999999997,DOWN,213560
2020-03-19,Thursday,1498.087,1498.644,1455.292,1471.367,-1.7836080281051787,-1.780854380208885,43.35200000000009,2.8938239234437044,43.35200000000009,DOWN,166361
2020-03-20,Friday,1471.35,1515.982,1471.017,1498.718,1.860060488666882,1.8588836095957184,44.96499999999992,3.056036972848059,44.96499999999992,UP,130877
2020-03-22,Sunday,1502.2,1507.935,1482.773,1491.601,-0.705565171082408,-0.4748725243841734,25.162000000000035,1.6750099853548153,25.162000000000035,DOWN,12432
2020-03-23,Monday,1491.591,1567.641,1485.073,1567.125,5.063988720768636,5.063284350171382,82.56799999999998,5.53556571473011,82.56799999999998,UP,141803
2020-03-24,Tuesday,1567.119,1638.71,1558.059,1630.231,4.027262766899009,4.026864481135828,80.65100000000007,5.146450269571109,80.65100000000007,UP,61842
2020-03-25,Wednesday,1629.614,1632.399,1598.777,1608.588,-1.2902441927965806,-1.3276032660402115,33.621999999999844,2.063187969666427,33.621999999999844,DOWN,18564
2020-03-26,Thursday,1608.457,1642.597,1596.568,1625.064,1.0324801968594728,1.0242523256421165,46.028999999999996,2.8616866972508435,46.028999999999996,UP,17074
2020-03-27,Friday,1625.069,1629.12,1613.848,1625.141,0.004430581101486547,0.004738274923332675,15.271999999999935,0.9397754803026785,15.271999999999935,UP,16798
2020-03-29,Sunday,1628.767,1630.463,1619.009,1627.402,-0.08380572543525311,0.1391263896486583,11.45399999999995,0.7032313400259185,11.45399999999995,DOWN,1333
2020-03-30,Monday,1626.567,1628.193,1610.999,1616.282,-0.6323133323127841,-0.6832976732239593,17.19399999999996,1.0570729641016914,17.19399999999996,DOWN,34788
2020-03-31,Tuesday,1616.122,1618.266,1569.398,1578.851,-2.306199655719058,-2.3158706215870684,48.868000000000166,3.0237816204469814,48.868000000000166,DOWN,50841
2020-04-01,Wednesday,1578.95,1598.554,1572.348,1591.344,0.7849520250799584,0.7912716272783227,26.20600000000013,1.659710567149063,26.20600000000013,UP,48128
2020-04-02,Thursday,1591.25,1618.812,1582.649,1612.275,1.3212882953652847,1.3153032908032491,36.16300000000001,2.2726158680282804,36.16300000000001,UP,55582
2020-04-03,Friday,1612.393,1624.359,1606.445,1616.414,0.24938088915047127,0.25671799165774,17.913999999999987,1.1110194598959429,17.913999999999987,UP,51412
2020-04-05,Sunday,1613.913,1618.872,1608.502,1618.872,0.3072656332776339,0.152065003148949,10.370000000000118,0.6425377328269937,10.370000000000118,UP,2362
2020-04-06,Monday,1618.7,1671.974,1615.368,1662.321,2.6948168283190133,2.683905830726574,56.605999999999995,3.497003768456168,56.605999999999995,UP,49668
2020-04-07,Tuesday,1662.287,1666.946,1642.945,1648.147,-0.850635299439874,-0.8526632341166351,24.000999999999976,1.4438541599615455,24.000999999999976,DOWN,43937
2020-04-08,Wednesday,1648.159,1655.349,1642.134,1647.139,-0.06188723296722034,-0.061159593167359194,13.214999999999918,0.8018037094721999,13.214999999999918,DOWN,43567
2020-04-09,Thursday,1647.131,1689.434,1645.858,1682.95,2.1746297046197274,2.174133452003746,43.57600000000002,2.645569781638499,43.57600000000002,UP,70482
2020-04-12,Sunday,1684.492,1691.295,1683.877,1686.825,0.13849872840002111,0.23025045307347725,7.41800000000012,0.44037015313816397,8.345000000000027,UP,2623
2020-04-13,Monday,1686.633,1722.216,1679.814,1717.283,1.8172299486610224,1.805640774828432,42.401999999999816,2.5140027498572493,42.401999999999816,UP,72932
2020-04-14,Tuesday,1717.168,1746.584,1708.627,1725.549,0.4880710565302921,0.4813417473998216,37.95700000000011,2.2104418437799978,37.95700000000011,UP,87688
2020-04-15,Wednesday,1725.547,1730.657,1707.52,1715.654,-0.5733254440475993,-0.5734406846748419,23.136999999999944,1.3408501767845178,23.136999999999944,DOWN,86286
2020-04-16,Thursday,1715.828,1738.091,1702.256,1715.15,-0.0395144501663269,-0.029376552614912566,35.83499999999981,2.0884960497205904,35.83499999999981,DOWN,111398
2020-04-17,Friday,1715.137,1717.949,1679.205,1683.655,-1.835538502172128,-1.8362825408856476,38.74400000000014,2.2589449122723226,38.74400000000014,DOWN,108710
2020-04-19,Sunday,1682.777,1683.185,1673.878,1675.506,-0.4320833954825837,-0.48400652152608137,9.307000000000016,0.5530738772873659,9.777000000000044,DOWN,4793
2020-04-20,Monday,1675.538,1701.963,1671.308,1690.808,0.9113490711640072,0.9132763475630634,30.654999999999973,1.8295616094651375,30.654999999999973,UP,100694
2020-04-21,Tuesday,1690.812,1697.277,1660.381,1687.417,-0.20079109918784477,-0.200555000922642,36.89599999999996,2.182146802837924,36.89599999999996,DOWN,100186
2020-04-22,Wednesday,1687.625,1718.218,1679.697,1711.447,1.4115695133693733,1.4240700431487952,38.521000000000186,2.2825568476409264,38.521000000000186,UP,114161
2020-04-23,Thursday,1711.452,1738.308,1706.644,1727.918,0.9621070295865671,0.9624019908299752,31.663999999999987,1.850124923164657,31.663999999999987,UP,135293
2020-04-24,Friday,1727.925,1736.069,1710.08,1727.93,0.0002893644110773986,0.0006944773999872922,25.989000000000033,1.504058335865274,25.989000000000033,UP,108651
2020-04-26,Sunday,1721.908,1725.615,1718.882,1724.978,0.1782905939225652,-0.1708402539454701,6.732999999999947,0.3910197292770547,9.048000000000002,UP,4645
2020-04-27,Monday,1724.975,1726.275,1705.658,1709.572,-0.8929404773982244,-0.8931128396999943,20.61700000000019,1.1952057276192518,20.61700000000019,DOWN,98362
2020-04-28,Tuesday,1709.351,1713.601,1691.664,1704.711,-0.27144805250648346,-0.28434017403186074,21.937000000000126,1.2833525706540156,21.937000000000126,DOWN,127143
2020-04-29,Wednesday,1704.444,1716.769,1697.5,1713.271,0.5178814909730093,0.5021378990339054,19.269000000000005,1.1305152882699583,19.269000000000005,UP,105334
2020-04-30,Thursday,1713.13,1721.174,1680.724,1687.709,-1.4838920572285843,-1.4919998062186246,40.450000000000045,2.361175158919641,40.450000000000045,DOWN,96500
2020-05-01,Friday,1687.443,1705.106,1670.206,1700.028,0.7458029693447445,0.7299244123246451,34.90000000000009,2.0682180079564225,34.90000000000009,UP,128675
2020-05-03,Sunday,1698.504,1699.649,1691.615,1699.269,0.04503963487869914,-0.04464632347231934,8.033999999999878,0.47300447923583805,8.413000000000011,UP,5005
2020-05-04,Monday,1699.123,1711.094,1694.748,1703.549,0.26048732198904556,0.25187301127720385,16.346000000000004,0.9620257038483973,16.346000000000004,UP,95624
2020-05-05,Tuesday,1703.562,1711.345,1691.468,1703.8,0.013970727217445352,0.014733946602052406,19.876999999999953,1.166790524794516,19.876999999999953,UP,92800
2020-05-06,Wednesday,1703.838,1707.818,1681.89,1689.582,-0.8366992636623821,-0.8344876159173564,25.927999999999884,1.5217409166833868,25.927999999999884,DOWN,87714
2020-05-07,Thursday,1689.678,1721.793,1684.097,1714.229,1.4529987370374668,1.4587631733766093,37.69599999999991,2.230957614409367,37.69599999999991,UP,85572
2020-05-08,Friday,1714.234,1722.819,1701.361,1702.329,-0.6944792834583827,-0.6941896327736896,21.457999999999856,1.251754427925234,21.457999999999856,DOWN,87497
2020-05-10,Sunday,1702.072,1707.454,1701.274,1706.479,0.2589197166747443,0.24378366343991154,6.180000000000064,0.36308687294074893,6.180000000000064,UP,5600
2020-05-11,Monday,1706.472,1712.031,1686.421,1697.717,-0.5130468006506923,-0.5134548974818909,25.6099999999999,1.5007571176087213,25.6099999999999,DOWN,86071
2020-05-12,Tuesday,1697.759,1710.515,1693.297,1702.424,0.2747739814661541,0.2772546896803174,17.218000000000075,1.0141604314864523,17.218000000000075,UP,80866
2020-05-13,Wednesday,1702.351,1719.371,1698.868,1718.317,0.9378794384941703,0.9335512187328199,20.503000000000156,1.2043932185548196,20.503000000000156,UP,90848
2020-05-14,Thursday,1718.287,1736.005,1710.464,1732.716,0.8397316629876068,0.8379711077757923,25.541000000000167,1.4864222333056216,25.541000000000167,UP,84064
2020-05-15,Friday,1732.708,1750.93,1728.336,1741.974,0.5347698515849092,0.534305679638214,22.59400000000005,1.3039704324098491,22.59400000000005,UP,86012
2020-05-17,Sunday,1747.441,1759.776,1743.217,1758.137,0.612095057858887,0.9278554100118575,16.55899999999997,0.947614254215162,17.802000000000135,UP,8823
2020-05-18,Monday,1758.06,1764.715,1726.823,1734.704,-1.3285098347041624,-1.3328312867540992,37.891999999999825,2.1553303072705043,37.891999999999825,DOWN,89522
2020-05-19,Tuesday,1734.711,1747.382,1725.316,1745.97,0.6490418288694783,0.6494479749859394,22.06600000000003,1.2720274443408748,22.06600000000003,UP,84501
2020-05-20,Wednesday,1745.978,1753.684,1742.035,1747.365,0.0794397180262262,0.0798982800391812,11.648999999999887,0.6671905373378065,11.648999999999887,UP,81235
2020-05-21,Thursday,1747.47,1747.47,1716.751,1725.824,-1.2387050993722328,-1.2327704858458244,30.71900000000005,1.7579128683182,30.71900000000005,DOWN,83723
2020-05-22,Friday,1725.953,1739.314,1724.152,1734.06,0.46971151589875104,0.47722131573091353,15.162000000000035,0.8784711982307766,15.162000000000035,UP,72154
2020-05-24,Sunday,1731.595,1733.303,1729.697,1730.676,-0.053072456319179506,-0.19514895678350852,3.606000000000222,0.20824730956142873,4.363000000000056,DOWN,3100
2020-05-25,Monday,1730.682,1732.456,1721.355,1726.56,-0.2381720038689991,-0.23782614423496495,11.100999999999885,0.6414234388524226,11.100999999999885,DOWN,45906
2020-05-26,Tuesday,1726.542,1735.055,1708.228,1712.678,-0.8029923396013423,-0.8040265035677785,26.826999999999998,1.5537994442069756,26.826999999999998,DOWN,78402
2020-05-27,Wednesday,1712.658,1715.746,1693.423,1710.852,-0.10545012489357553,-0.10661665531991327,22.323000000000093,1.303412590254452,22.323000000000093,DOWN,80630
2020-05-28,Thursday,1710.856,1727.014,1708.767,1721.686,0.6330164549208073,0.6332517365616575,18.246999999999844,1.0665421286186472,18.246999999999844,UP,79946
2020-05-29,Friday,1721.66,1737.277,1712.361,1729.475,0.45392237724056006,0.45240537473150155,24.91599999999994,1.4472079272330158,24.91599999999994,UP,84120
2020-05-31,Sunday,1733.361,1740.011,1731.502,1739.611,0.36057116780636,0.5860738085257111,8.509000000000015,0.4908960106982916,10.536000000000058,UP,5255
2020-06-01,Monday,1739.507,1744.323,1726.812,1741.504,0.11480264235785448,0.10881743102335584,17.511000000000195,1.006664531962228,17.511000000000195,UP,85179
2020-06-02,Tuesday,1741.58,1744.836,1721.363,1726.591,-0.860655267056353,-0.8563287824776777,23.472999999999956,1.34779912493253,23.472999999999956,DOWN,85044
2020-06-03,Wednesday,1726.58,1729.312,1689.147,1700.43,-1.5145547846030802,-1.515182229028178,40.164999999999964,2.3262750639993492,40.164999999999964,DOWN,97370
2020-06-04,Thursday,1700.516,1721.22,1696.548,1712.394,0.6984938689197825,0.7035867398246243,24.672000000000025,1.450853740864539,24.672000000000025,UP,90589
2020-06-05,Friday,1712.41,1715.794,1670.51,1685.512,-1.5707686827336993,-1.5698489950326855,45.284000000000106,2.6444601468106415,45.284000000000106,DOWN,103697
2020-06-07,Sunday,1681.207,1682.98,1677.301,1681.323,0.00689980472362924,-0.2485298235788247,5.679000000000087,0.33779302608186185,8.211000000000013,UP,4508
2020-06-08,Monday,1681.327,1700.46,1680.698,1697.243,0.9466332248277664,0.9468733848284838,19.761999999999944,1.1753811126568445,19.761999999999944,UP,89348
2020-06-09,Tuesday,1697.238,1720.669,1691.911,1713.099,0.9345183174074512,0.9342209689478853,28.758000000000038,1.6943999604062625,28.758000000000038,UP,87589
2020-06-10,Wednesday,1713.143,1739.586,1708.014,1735.483,1.3040359152738514,1.306637853387338,31.572000000000116,1.8429284653995677,31.572000000000116,UP,92633
2020-06-11,Thursday,1735.522,1744.536,1721.451,1726.573,-0.5156373701975453,-0.5134017446439931,23.085000000000036,1.3301473562421011,23.085000000000036,DOWN,91039
2020-06-12,Friday,1726.524,1742.82,1721.69,1730.552,0.23330112990030955,0.23045651704269865,21.12999999999988,1.2238462946359208,21.12999999999988,UP,75974
2020-06-14,Sunday,1730.841,1733.37,1729.536,1732.553,0.0989114540272744,0.11562784591276909,3.8339999999998327,0.22151081468487474,3.8339999999998327,UP,3951
2020-06-15,Monday,1732.499,1733.879,1703.902,1724.066,-0.4867535277076635,-0.4898551444025179,29.97699999999986,1.7302751689899885,29.97699999999986,DOWN,91686
2020-06-16,Tuesday,1724.084,1732.606,1716.455,1726.328,0.13015607128190473,0.13120147372547297,16.151000000000067,0.9367873027068325,16.151000000000067,UP,87923
2020-06-17,Wednesday,1726.358,1730.079,1712.327,1727.483,0.06516608953646927,0.06690501457429221,17.751999999999953,1.0282919301790217,17.751999999999953,UP,77965
2020-06-18,Thursday,1727.536,1736.909,1717.376,1723.432,-0.23756379027702126,-0.2345030312888685,19.53300000000013,1.1306855544544443,19.53300000000013,DOWN,86317
2020-06-19,Friday,1723.433,1745.142,1722.353,1743.537,1.1665089388447385,1.1665676394543079,22.788999999999987,1.3223026366560224,22.788999999999987,UP,82193
2020-06-21,Sunday,1746.411,1749.969,1743.864,1749.125,0.15540442656396128,0.3204979303565114,6.105000000000018,0.34957406933419555,6.432000000000016,UP,5397
2020-06-22,Monday,1749.088,1762.99,1742.326,1755.265,0.35315547302366346,0.3510326591867452,20.663999999999987,1.1814156863462553,20.663999999999987,UP,93348
2020-06-23,Tuesday,1755.303,1770.887,1747.356,1768.606,0.7578748512365034,0.7600561738540845,23.53099999999995,1.3405662726036442,23.53099999999995,UP,98281
2020-06-24,Wednesday,1768.563,1779.247,1754.347,1762.084,-0.36634261827257736,-0.36876500475515606,24.90000000000009,1.4079227033472987,24.90000000000009,DOWN,99594
2020-06-25,Thursday,1762.071,1768.808,1755.362,1765.644,0.20277276000797315,0.20203350124057273,13.445999999999913,0.7630793537831286,13.445999999999913,UP,85331
2020-06-26,Friday,1765.647,1771.841,1747.25,1771.28,0.31903319293154514,0.31920364467581397,24.590999999999894,1.392747247892693,24.590999999999894,UP,81818
2020-06-28,Sunday,1770.599,1775.047,1769.991,1771.212,0.03462105197168057,-0.0038390316607239683,5.05600000000004,0.28555308118891065,5.05600000000004,UP,4591
2020-06-29,Monday,1771.293,1774.752,1765.607,1772.865,0.08874872762440299,0.09332592597610656,9.144999999999982,0.5162895128022288,9.144999999999982,UP,78649
2020-06-30,Tuesday,1772.864,1785.747,1764.212,1782.766,0.5585312804591916,0.5584745595406337,21.535000000000082,1.2147011840727817,21.535000000000082,UP,82334
2020-07-01,Wednesday,1782.771,1789.102,1759.172,1768.239,-0.8151355390007985,-0.8148573620991195,29.930000000000064,1.6788471430150067,29.930000000000064,DOWN,90704
2020-07-02,Thursday,1768.241,1779.452,1757.488,1775.664,0.41979571789139614,0.4199092995912812,21.963999999999942,1.2421383736719114,21.963999999999942,UP,85559
2020-07-03,Friday,1775.617,1777.047,1772.418,1775.733,0.006532940380723176,0.0038858702997801586,4.629000000000133,0.2606981122618297,4.629000000000133,UP,46587
2020-07-05,Sunday,1773.537,1775.963,1773.263,1775.327,0.10092825805156382,-0.022863797654260054,2.7000000000000455,0.15223815460292317,2.7000000000000455,UP,2812
2020-07-06,Monday,1775.252,1786.933,1769.855,1785.747,0.5911836742051336,0.5869341253752269,17.077999999999975,0.962004267563139,17.077999999999975,UP,82214
2020-07-07,Tuesday,1785.785,1797.243,1773.385,1794.333,0.4786690447058297,0.4808071916122536,23.857999999999947,1.3359950945942511,23.857999999999947,UP,80949
2020-07-08,Wednesday,1794.315,1817.833,1791.401,1809.054,0.8214276757425554,0.8204162772462054,26.432000000000016,1.4730969757261136,26.432000000000016,UP,78384
2020-07-09,Thursday,1809.051,1815.792,1795.289,1803.825,-0.28888074465561697,-0.289046098126422,20.50299999999993,1.1333566604810992,20.50299999999993,DOWN,85887
2020-07-10,Friday,1803.829,1810.344,1794.025,1798.621,-0.2887191635127197,-0.28849805274901996,16.31899999999996,0.9046866415829861,16.31899999999996,DOWN,74438
2020-07-12,Sunday,1799.343,1801.095,1797.908,1800.013,0.037235813294065966,0.07739262468300367,3.1870000000001255,0.17712020443017953,3.1870000000001255,UP,3395
2020-07-13,Monday,1799.994,1813.303,1799.771,1802.27,0.12644486592733462,0.12538798330901102,13.532000000000153,0.7517802837120654,13.532000000000153,UP,81733
2020-07-14,Tuesday,1802.282,1810.786,1790.404,1809.434,0.39683024077253415,0.3974987099602201,20.382000000000062,1.1308996039465558,20.382000000000062,UP,89331
2020-07-15,Wednesday,1809.412,1814.553,1802.364,1813.023,0.19956759433450624,0.19834931807405365,12.189000000000078,0.673644255702962,12.189000000000078,UP,74686
2020-07-16,Thursday,1813.025,1813.223,1794.869,1798.28,-0.8132816701369323,-0.8131722542957243,18.354000000000042,1.0123412528784788,18.354000000000042,DOWN,73592
2020-07-17,Friday,1798.282,1811.75,1795.73,1809.765,0.6385539086750673,0.6386658362435238,16.019999999999982,0.8908502670882532,16.019999999999982,UP,62024
2020-07-19,Sunday,1808.109,1810.619,1807.808,1808.998,0.04916738979785642,-0.0423811931383411,2.810999999999922,0.15546629102559203,2.810999999999922,UP,3036
2020-07-20,Monday,1808.969,1820.348,1805.658,1817.921,0.4948675184594097,0.49325648784575016,14.690000000000055,0.812064772807055,14.690000000000055,UP,69489
