open_dt,close_dt,signal,adn_mi_psy,type,direction,entry,sl_str,tp_str,lots_str,balance_open,profit,raison_sl,raison_tp,atr_m15,atr_h1,atr_h4,adx_h4,ema200_d1_pct,spread_pts,score_buy,score_sell,context_score,risk_mul,risk_used_pct,psy_peur,psy_cupidite,psy_epuise_vend,psy_epuise_ach,adn_force_explo,mi_cible_inst,dg_buy_susp,dg_sell_ovr,adn,miroir,psy,signal_class,sl,tp,lots,sl_dist,tp_dist,rr_target,sl_dist_pct,tp_dist_pct,raison_sl_explosion,raison_sl_compression,raison_sl_tendance,raison_sl_pullback,raison_sl_inst,open_ts,hour,dow,month,session,win,profit_pct
2022.05.10 16:31,2022.05.11 09:14,SELL TENDANCE [Cerveau v5],ADN_DECLENCHEUR|MANIPULATION_BAISSIER|NEUTRE,TENDANCE_H4,SELL,1842.26,SL=1853.37,TP=1814.48,Lots=0.01,1000.0,-11.13,SL_APRES_MANIPULATION_1.80xATR,TP_TENDANCE_RR1.5-2.5,0.0,6.17279,9.70221,29.78,-1.4038,200,0,1,1.066,1.066,2.132,71.805,28.195,58.2777,41.7223,0.0,1857.53,0,0,ADN_DECLENCHEUR,MANIPULATION_BAISSIER,NEUTRE,TENDANCE,1853.37,1814.48,0.01,11.1099999999999,27.779999999999973,2.5004500450045204,0.6030636283694972,1.507930476697099,0,0,0,0,0,2022-05-10 16:31:00,16,1,5,NY,0,-1.113
2022.05.11 22:15,2022.05.12 17:01,SELL TENDANCE [Cerveau v5],ADN_DECLENCHEUR|OK|NEUTRE,TENDANCE_H4,SELL,1851.22,SL=1862.74,TP=1822.43,Lots=0.01,988.87,28.8,SL_TENDANCE_H4_1.80xATR,TP_TENDANCE_RR1.5-2.5,1.52771,6.39829,10.57464,25.96,-0.9104,200,0,1,0.893,0.893,1.786,47.4971,52.5029,39.2066,60.7934,0.0,0.0,0,0,ADN_DECLENCHEUR,OK,NEUTRE,TENDANCE,1862.74,1822.43,0.01,11.519999999999982,28.789999999999964,2.499131944444445,0.6222923261416786,1.5551906310433101,0,0,1,0,0,2022-05-11 22:15:00,22,2,5,ASIA,1,2.912415180964131
2022.05.12 17:01,2022.05.13 14:04,SELL OVERRIDE D1 [DualGuard] H4-REVERSAL (suspend 8h),ADN_EXPLOSION|OK|NEUTRE,TENDANCE_H4,SELL,1822.22,SL=1835.36,TP=1779.50,Lots=0.01,1017.67,9.88,SL_EXPLOSION_ADN_1.80xATR,TP_EXPLOSION_FORCE_RR1.8-3.3,4.54657,7.3025,12.02414,31.18,-2.4404,200,0,1,1.3475,1.05,2.1,75.1039,24.8961,47.7966,52.2034,96.1756,0.0,1,1,ADN_EXPLOSION,OK,NEUTRE,SELL_OVERRIDE,1835.36,1779.5,0.01,13.139999999999873,42.72000000000003,3.251141552511449,0.7210984403639447,2.3443931029184197,1,0,0,0,0,2022-05-12 17:01:00,17,3,5,NY,1,0.970845165918225
2022.05.16 02:15,2022.05.16 07:44,SELL TENDANCE [Cerveau v5],ADN_DECLENCHEUR|MANIPULATION_HAUSSIER|NEUTRE,TENDANCE_H4,SELL,1812.32,SL=1822.68,TP=1786.44,Lots=0.02,1027.55,15.55,SL_APRES_MANIPULATION_1.80xATR,TP_TENDANCE_RR1.5-2.5,2.1085,5.75221,10.19671,38.45,-2.8845,200,0,1,1.1293,1.05,2.1,58.2755,41.7245,54.597,45.403,0.0,1804.76,0,0,ADN_DECLENCHEUR,MANIPULATION_HAUSSIER,NEUTRE,TENDANCE,1822.68,1786.44,0.02,10.360000000000127,25.87999999999988,2.498069498069456,0.5716429769577187,1.428003884523698,0,0,0,0,0,2022-05-16 02:15:00,2,0,5,ASIA,1,1.513308354824583
2022.05.16 12:00,2022.05.16 14:11,SELL TENDANCE [Cerveau v5],ADN_DECLENCHEUR|OK|RETOUR_HAUSSIER,TENDANCE_H4,SELL,1800.48,SL=1811.81,TP=1772.17,Lots=0.01,1050.37,-11.36,SL_RETOURNEMENT_PSY_1.80xATR,TP_TENDANCE_RR1.5-2.5,3.04136,6.29207,10.99829,38.42,-3.5127,200,0,1,1.3602,1.05,2.1,60.7462,39.2538,44.1846,55.8154,0.0,0.0,0,0,ADN_DECLENCHEUR,OK,RETOUR_HAUSSIER,TENDANCE,1811.81,1772.17,0.01,11.329999999999927,28.309999999999945,2.4986760812003643,0.6292766373411495,1.5723584821825258,0,0,0,0,0,2022-05-16 12:00:00,12,0,5,LONDON,0,-1.0815236535696946
2022.05.17 19:00,2022.05.25 18:02,SELL TENDANCE [Cerveau v5],ADN_DECLENCHEUR|MANIPULATION_BAISSIER|RETOUR_HAUSSIER,TENDANCE_H4,SELL,1816.2,SL=1826.39,TP=1790.72,Lots=0.02,1039.01,-7.46,SL_APRES_MANIPULATION_1.80xATR,TP_TENDANCE_RR1.5-2.5,2.41729,5.66107,11.15314,23.81,-2.6582,200,0,1,1.066,1.066,2.132,57.4198,42.5802,57.1144,42.8856,0.0,1829.12,0,0,ADN_DECLENCHEUR,MANIPULATION_BAISSIER,RETOUR_HAUSSIER,TENDANCE,1826.39,1790.72,0.02,10.190000000000055,25.480000000000018,2.500490677134434,0.5610615570972389,1.4029291928201748,0,0,0,0,0,2022-05-17 19:00:00,19,1,5,NY,0,-0.7179911646663651
2022.05.25 16:45,2022.05.25 18:02,SELL TENDANCE [Cerveau v5],ADN_EXPLOSION|MANIPULATION_BAISSIER|RETOUR_HAUSSIER,TENDANCE_H4,SELL,1843.81,SL=1851.27,TP=1819.58,Lots=0.02,1039.01,-7.46,SL_EXPLOSION_ADN_1.59xATR,TP_CIBLE_INSTIT_RR3.3,2.65864,4.6915,8.57064,31.08,-1.1039,200,0,2,0.893,0.893,1.786,69.8696,30.1304,65.5791,34.4209,100.0,1856.34,0,0,ADN_EXPLOSION,MANIPULATION_BAISSIER,RETOUR_HAUSSIER,TENDANCE,1851.27,1819.58,0.02,7.460000000000036,24.230000000000018,3.2479892761393967,0.4045970029449909,1.3141267267234702,1,0,0,0,0,2022-05-25 16:45:00,16,2,5,NY,0,-0.7179911646663651
2022.05.25 18:02,2022.05.27 01:55,SELL TENDANCE [Cerveau v5],ADN_EXPLOSION|OK|NEUTRE,TENDANCE_H4,SELL,1851.07,SL=1860.09,TP=1821.77,Lots=0.02,1024.09,-8.49,SL_EXPLOSION_ADN_1.80xATR,TP_EXPLOSION_FORCE_RR1.8-3.3,2.49186,5.0095,8.85486,31.08,-0.7184,200,0,2,0.893,0.893,1.786,56.5241,43.4759,68.4261,31.5739,96.9092,0.0,0,0,ADN_EXPLOSION,OK,NEUTRE,TENDANCE,1860.09,1821.77,0.02,9.019999999999982,29.299999999999955,3.248337028824835,0.4872857320360646,1.5828682869907649,1,0,0,0,0,2022-05-25 18:02:00,18,2,5,NY,0,-0.8290286986495329
2022.05.26 16:31,2022.05.27 01:55,SELL TENDANCE [Cerveau v5],ADN_DECLENCHEUR|OK|NEUTRE,TENDANCE_H4,SELL,1847.03,SL=1855.52,TP=1825.79,Lots=0.02,1024.09,-8.49,SL_TENDANCE_H4_1.80xATR,TP_TENDANCE_RR1.5-2.5,2.90793,4.71836,8.42543,46.41,-0.9277,200,0,2,0.943,0.943,1.886,53.8618,46.1382,59.9457,40.0543,0.0,0.0,0,0,ADN_DECLENCHEUR,OK,NEUTRE,TENDANCE,1855.52,1825.79,0.02,8.490000000000009,21.24000000000001,2.501766784452295,0.45965685451779387,1.1499542508784377,0,0,1,0,0,2022-05-26 16:31:00,16,3,5,NY,0,-0.8290286986495329
2022.05.27 12:45,2022.05.27 13:06,SELL TENDANCE [Cerveau v5],ADN_DECLENCHEUR|OK|NEUTRE,TENDANCE_H4,SELL,1852.07,SL=1859.80,TP=1832.75,Lots=0.02,1007.11,-7.74,SL_TENDANCE_H4_1.80xATR,TP_TENDANCE_RR1.5-2.5,2.472,4.29286,8.368,32.38,-0.6536,200,0,2,1.0538,1.0538,1.897,52.3368,47.6632,14.4855,85.5145,0.0,0.0,0,0,ADN_DECLENCHEUR,OK,NEUTRE,TENDANCE,1859.8,1832.75,0.02,7.730000000000018,19.319999999999936,2.4993531694695847,0.41737083371578926,1.043157116091721,0,0,1,0,0,2022-05-27 12:45:00,12,4,5,LONDON,0,-0.7685357110941208
2022.05.30 02:00,2022.05.30 06:19,SELL TENDANCE [Cerveau v5],ADN_DECLENCHEUR|MANIPULATION_HAUSSIER|NEUTRE,TENDANCE_H4,SELL,1856.74,SL=1863.92,TP=1838.81,Lots=0.02,991.63,-7.19,SL_APRES_MANIPULATION_1.80xATR,TP_TENDANCE_RR1.5-2.5,1.82079,3.98536,6.8635,26.98,-0.3919,200,0,1,1.1293,1.05,1.531,41.8012,58.1988,47.6916,52.3084,0.0,1846.44,0,0,ADN_DECLENCHEUR,MANIPULATION_HAUSSIER,NEUTRE,TENDANCE,1863.92,1838.81,0.02,7.180000000000064,17.930000000000064,2.4972144846796525,0.38669926861057896,0.9656710147893655,0,0,0,0,0,2022-05-30 02:00:00,2,0,5,ASIA,0,-0.7250688260742415
2022.05.30 10:30,2022.05.31 05:54,SELL TENDANCE [Cerveau v5],ADN_DECLENCHEUR|OK|NEUTRE,TENDANCE_H4,SELL,1855.61,SL=1861.94,TP=1839.80,Lots=0.01,977.25,1.18,SL_TENDANCE_H4_1.80xATR,TP_TENDANCE_RR1.5-2.5,1.67929,3.51471,6.8455,22.37,-0.452,200,0,1,1.2816,1.05,1.24,51.4248,48.5752,38.236,61.764,0.0,0.0,0,0,ADN_DECLENCHEUR,OK,NEUTRE,TENDANCE,1861.94,1839.8,0.01,6.330000000000155,15.809999999999945,2.4976303317534847,0.3411277154143465,0.8520109290206426,0,0,1,0,0,2022-05-30 10:30:00,10,0,5,LONDON,1,0.12074699411614223
2022.05.31 09:45,2022.05.31 19:57,SELL TENDANCE [Cerveau v5],ADN_DECLENCHEUR|OK|NEUTRE,TENDANCE_H4,SELL,1850.08,SL=1855.85,TP=1835.65,Lots=0.01,978.43,14.43,SL_TENDANCE_H4_1.80xATR,TP_TENDANCE_RR1.5-2.5,1.84886,3.20629,5.96857,24.06,-0.7396,200,0,2,1.066,1.066,1.133,58.2158,41.7842,20.6121,79.3879,0.0,0.0,0,0,ADN_DECLENCHEUR,OK,NEUTRE,TENDANCE,1855.85,1835.65,0.01,5.769999999999982,14.429999999999836,2.500866551126496,0.31187840525815,0.7799662717287813,0,0,1,0,0,2022-05-31 09:45:00,9,1,5,LONDON,1,1.4748116881125886
2022.06.01 22:30,2022.06.02 10:14,SELL TENDANCE [Cerveau v5],ADN_DECLENCHEUR|OK|NEUTRE,TENDANCE_H4,SELL,1846.15,SL=1855.21,TP=1823.51,Lots=0.01,992.86,-9.08,SL_TENDANCE_H4_1.80xATR,TP_TENDANCE_RR1.5-2.5,1.05821,5.0325,7.8095,36.51,-0.9337,200,0,2,0.893,0.893,0.854,42.926,57.074,43.209,56.791,0.0,0.0,0,0,ADN_DECLENCHEUR,OK,NEUTRE,TENDANCE,1855.21,1823.51,0.01,9.059999999999945,22.6400000000001,2.498896247240644,0.49075102239796037,1.2263358881997726,0,0,1,0,0,2022-06-01 22:30:00,22,2,6,ASIA,0,-0.9145297423604537
2022.06.03 16:31,2022.06.06 12:13,SELL TENDANCE [Cerveau v5],ADN_EXPLOSION|OK|NEUTRE,TENDANCE_H4,SELL,1850.83,SL=1858.48,TP=1831.72,Lots=0.01,983.78,-4.11,SL_EXPLOSION_ADN_1.80xATR,TP_TENDANCE_RR1.5-2.5,3.0605,4.24793,7.734,28.99,-0.6792,200,0,2,0.922,0.922,0.794,66.9576,33.0424,31.9846,68.0154,43.82,0.0,0,0,ADN_EXPLOSION,OK,NEUTRE,TENDANCE,1858.48,1831.72,0.01,7.650000000000091,19.1099999999999,2.498039215686232,0.41332807443147623,1.0325097388739053,1,0,0,0,0,2022-06-03 16:31:00,16,4,6,NY,0,-0.41777633210677184
2022.06.06 10:00,2022.06.06 12:13,SELL TENDANCE [Cerveau v5],ADN_COMPRESSION|OK|NEUTRE,TENDANCE_H4,SELL,1853.89,SL=1857.99,TP=1843.64,Lots=0.02,983.78,-4.11,SL_TENDANCE_H4_1.80xATR,TP_TENDANCE_RR1.5-2.5,1.58271,2.2785,6.14929,19.47,-0.5036,200,0,2,1.2816,1.05,0.904,53.9099,46.0901,43.8136,56.1864,0.0,0.0,0,0,ADN_COMPRESSION,OK,NEUTRE,TENDANCE,1857.99,1843.64,0.02,4.099999999999909,10.25,2.5000000000000555,0.22115659505148139,0.5528914876287158,0,0,1,0,0,2022-06-06 10:00:00,10,0,6,LONDON,0,-0.41777633210677184
2022.06.06 16:31,2022.06.07 09:23,SELL TENDANCE [Cerveau v5],ADN_DECLENCHEUR|MANIPULATION_BAISSIER|NEUTRE,TENDANCE_H4,SELL,1842.54,SL=1849.04,TP=1826.28,Lots=0.01,975.56,-6.5,SL_APRES_MANIPULATION_1.80xATR,TP_CIBLE_INSTIT_RR2.5,2.60421,3.61171,5.78607,19.68,-1.1072,200,0,1,1.19,1.05,0.732,72.6134,27.3866,60.091,39.909,0.0,1852.63,0,0,ADN_DECLENCHEUR,MANIPULATION_BAISSIER,NEUTRE,TENDANCE,1849.04,1826.28,0.01,6.5,16.25999999999999,2.50153846153846,0.35277388821952305,0.8824774496076064,0,0,0,0,0,2022-06-06 16:31:00,16,0,6,NY,0,-0.6662839804830046
2022.06.07 17:15,2022.06.08 15:05,SELL TENDANCE [Cerveau v5],ADN_DECLENCHEUR|OK|NEUTRE,TENDANCE_H4,SELL,1848.91,SL=1857.72,TP=1826.91,Lots=0.01,969.06,-8.82,SL_TENDANCE_H4_1.80xATR,TP_TENDANCE_RR1.5-2.5,2.39264,4.89036,6.25921,18.2,-0.7557,200,0,2,1.5233,1.05,0.659,46.6948,53.3052,59.2981,40.7019,0.0,0.0,0,0,ADN_DECLENCHEUR,OK,NEUTRE,TENDANCE,1857.72,1826.91,0.01,8.809999999999945,22.0,2.497162315550526,0.4764969630755388,1.1898902596665062,0,0,1,0,0,2022-06-07 17:15:00,17,1,6,NY,0,-0.9101603615875179
2022.06.09 16:31,2022.06.10 12:30,SELL OVERRIDE D1 [DualGuard] H4-REVERSAL (suspend 8h),ADN_EXPLOSION|OK|NEUTRE,TENDANCE_H4,SELL,1847.77,SL=1855.05,TP=1829.57,Lots=0.01,960.24,18.23,SL_EXPLOSION_ADN_1.80xATR,TP_TENDANCE_RR1.5-2.5,2.64929,4.04386,7.10671,25.39,-0.8061,200,0,2,0.943,0.943,0.533,53.5703,46.4297,66.5432,33.4568,44.7093,0.0,1,1,ADN_EXPLOSION,OK,NEUTRE,SELL_OVERRIDE,1855.05,1829.57,0.01,7.279999999999973,18.200000000000045,2.5000000000000155,0.3939884292958525,0.9849710732396372,1,0,0,0,0,2022-06-09 16:31:00,16,3,6,NY,1,1.898483712405232
2022.06.10 14:00,2022.06.10 14:30,SELL TENDANCE [Cerveau v5],ADN_EXPLOSION|OK|NEUTRE,TENDANCE_H4,SELL,1833.67,SL=1842.87,TP=1803.76,Lots=0.01,978.47,-9.22,SL_EXPLOSION_ADN_1.80xATR,TP_EXPLOSION_FORCE_RR1.8-3.3,5.15179,5.112,7.93436,46.42,-1.5472,200,0,1,0.922,0.922,0.469,69.6042,30.3958,54.4974,45.5026,97.6717,0.0,0,0,ADN_EXPLOSION,OK,NEUTRE,TENDANCE,1842.87,1803.76,0.01,9.199999999999818,29.910000000000082,3.2510869565218123,0.5017260466714195,1.6311550060807058,1,0,0,0,0,2022-06-10 14:00:00,14,4,6,NY,0,-0.9422874487720625
2022.06.13 03:45,2022.06.13 13:19,SELL PULLBACK contre-H4 [Cerveau v5],ADN_DECLENCHEUR|MANIPULATION_BAISSIER|NEUTRE,PULLBACK_CT,SELL,1863.88,SL=1876.29,TP=1839.07,Lots=0.01,969.25,24.82,SL_PULLBACK_1.50xATR,TP_PULLBACK_CT_RR1.5-2.0,2.18379,8.271,9.79843,28.26,0.0469,200,0,0,1.19,1.05,0.24,45.1648,54.8352,76.9707,23.0293,0.0,1878.92,0,0,ADN_DECLENCHEUR,MANIPULATION_BAISSIER,NEUTRE,PULLBACK,1876.29,1839.07,0.01,12.409999999999854,24.810000000000173,1.9991941982272734,0.6658153958409261,1.3310942764555749,0,0,0,1,0,2022-06-13 03:45:00,3,0,6,ASIA,1,2.5607428424039202
2022.06.14 10:00,2022.06.15 01:14,SELL TENDANCE [Cerveau v5],ADN_COMPRESSION|MANIPULATION_BAISSIER|NEUTRE,TENDANCE_H4,SELL,1824.02,SL=1832.00,TP=1804.07,Lots=0.01,994.07,10.97,SL_APRES_MANIPULATION_1.80xATR,TP_TENDANCE_RR1.5-2.5,2.77886,4.43314,14.163,32.09,-2.0503,200,0,1,1.1481,1.05,0.432,63.6976,36.3024,56.7861,43.2139,0.0,1832.81,0,0,ADN_COMPRESSION,MANIPULATION_BAISSIER,NEUTRE,TENDANCE,1832.0,1804.07,0.01,7.980000000000018,19.950000000000045,2.5,0.43749520290347793,1.0937380072586949,0,0,0,0,0,2022-06-14 10:00:00,10,1,6,LONDON,1,1.1035440160149688
2022.06.15 17:00,2022.06.15 18:38,SELL TENDANCE [Cerveau v5],ADN_DECLENCHEUR|OK|NEUTRE,TENDANCE_H4,SELL,1819.7,SL=1829.93,TP=1794.15,Lots=0.01,1005.04,-10.22,SL_TENDANCE_H4_1.80xATR,TP_TENDANCE_RR1.5-2.5,2.80057,5.67979,13.02843,25.3,-2.253,200,0,1,1.2761,1.05,0.389,52.5055,47.4945,26.2424,73.7576,0.0,0.0,0,0,ADN_DECLENCHEUR,OK,NEUTRE,TENDANCE,1829.93,1794.15,0.01,10.230000000000018,25.549999999999955,2.4975562072336177,0.5621805792163553,1.4040775952079987,0,0,1,0,0,2022-06-15 17:00:00,17,2,6,NY,0,-1.0168749502507364
2022.06.17 02:00,2022.06.17 20:00,SELL TENDANCE [Cerveau v5],ADN_DECLENCHEUR|MANIPULATION_BAISSIER|NEUTRE,TENDANCE_H4,SELL,1845.05,SL=1856.04,TP=1817.56,Lots=0.01,994.82,7.86,SL_APRES_MANIPULATION_1.80xATR,TP_TENDANCE_RR1.5-2.5,1.62071,6.10779,12.75964,19.07,-0.8845,200,0,2,0.875,0.875,0.292,43.1865,56.8135,32.1455,67.8545,0.0,1858.12,0,0,ADN_DECLENCHEUR,MANIPULATION_BAISSIER,NEUTRE,TENDANCE,1856.04,1817.56,0.01,10.990000000000009,27.49000000000001,2.501364877161054,0.5956478144223739,1.4899325221538717,0,0,0,0,0,2022-06-17 02:00:00,2,4,6,ASIA,1,0.790092680082829
2022.06.23 20:00,2022.07.01 20:00,SELL TENDANCE [Cerveau v5],ADN_EXPLOSION|OK|NEUTRE,TENDANCE_H4,SELL,1826.36,SL=1836.00,TP=1802.26,Lots=0.01,1002.68,-4.47,SL_EXPLOSION_ADN_1.80xATR,TP_TENDANCE_RR1.5-2.5,2.0535,5.357,8.83936,21.53,-1.816,200,0,1,0.943,0.943,0.283,59.7825,40.2175,66.8336,33.1664,34.239,0.0,0,0,ADN_EXPLOSION,OK,NEUTRE,TENDANCE,1836.0,1802.26,0.01,9.6400000000001,24.09999999999991,2.4999999999999645,0.5278258393744991,1.3195645984362288,1,0,0,0,0,2022-06-23 20:00:00,20,3,6,NY,0,-0.4458052419515698
2022.07.01 17:30,2022.07.05 14:00,SELL TENDANCE [Cerveau v5],ADN_EXPLOSION|OK|NEUTRE,TENDANCE_H4,SELL,1801.07,SL=1812.22,TP=1773.22,Lots=0.01,1002.68,24.21,SL_EXPLOSION_ADN_1.80xATR,TP_TENDANCE_RR1.5-2.5,3.17286,6.19014,10.42507,30.62,-3.0256,200,0,1,1.3175,1.05,0.315,50.9886,49.0114,41.8283,58.1717,69.6708,0.0,0,0,ADN_EXPLOSION,OK,NEUTRE,TENDANCE,1812.22,1773.22,0.01,11.150000000000091,27.84999999999991,2.4977578475336037,0.6190764378952562,1.546303030976026,1,0,0,0,0,2022-07-01 17:30:00,17,4,7,NY,1,2.414529062113536
2022.07.04 02:00,2022.07.06 06:45,SELL TENDANCE [Cerveau v5],ADN_DECLENCHEUR|OK|NEUTRE,TENDANCE_H4,SELL,1808.01,SL=1817.70,TP=1783.81,Lots=0.01,998.21,15.03,SL_TENDANCE_H4_1.80xATR,TP_TENDANCE_RR1.5-2.5,1.58007,5.37879,9.81979,27.28,-2.6051,200,0,1,1.1293,1.05,0.284,45.2671,54.7329,44.8247,55.1753,0.0,0.0,0,0,ADN_DECLENCHEUR,OK,NEUTRE,TENDANCE,1817.7,1783.81,0.01,9.690000000000055,24.200000000000045,2.4974200206398254,0.5359483631174636,1.3384881720786967,0,0,1,0,0,2022-07-04 02:00:00,2,0,7,ASIA,1,1.5056951943979724
2022.07.05 14:00,2022.07.07 03:44,SELL OVERRIDE D1 [DualGuard] H4-REVERSAL (suspend 8h),ADN_EXPLOSION|OK|NEUTRE,TENDANCE_H4,SELL,1783.6,SL=1792.04,TP=1762.48,Lots=0.01,1022.42,-12.09,SL_EXPLOSION_ADN_1.80xATR,TP_TENDANCE_RR1.5-2.5,3.7725,4.6925,8.16057,21.38,-3.8836,200,0,1,1.066,1.066,0.288,74.8367,25.1633,36.1188,63.8812,65.547,0.0,1,1,ADN_EXPLOSION,OK,NEUTRE,SELL_OVERRIDE,1792.04,1762.48,0.01,8.440000000000055,21.11999999999989,2.5023696682464163,0.47320026911863955,1.1841220004485251,1,0,0,0,0,2022-07-05 14:00:00,14,1,7,NY,0,-1.1824886054654644
2022.07.06 16:31,2022.07.08 12:12,SELL TENDANCE [Cerveau v5],ADN_EXPLOSION|OK|NEUTRE,TENDANCE_H4,SELL,1734.81,SL=1746.88,TP=1704.61,Lots=0.01,1037.45,-6.61,SL_EXPLOSION_ADN_1.80xATR,TP_TENDANCE_RR1.5-2.5,5.14293,6.70971,10.46114,29.96,-6.4451,200,0,1,0.893,0.893,0.195,79.3783,20.6217,62.7348,37.2652,64.6287,0.0,0,0,ADN_EXPLOSION,OK,NEUTRE,TENDANCE,1746.88,1704.61,0.01,12.070000000000164,30.200000000000045,2.5020712510355954,0.6957534254471767,1.7408246436209178,1,0,0,0,0,2022-07-06 16:31:00,16,2,7,NY,0,-0.6371391392356258
2022.07.08 10:15,2022.07.15 12:37,SELL TENDANCE [Cerveau v5],ADN_DECLENCHEUR|OK|NEUTRE,TENDANCE_H4,SELL,1737.04,SL=1743.64,TP=1720.55,Lots=0.01,1025.36,-0.02,SL_TENDANCE_H4_1.80xATR,TP_TENDANCE_RR1.5-2.5,3.47893,3.66579,9.5715,16.06,-6.2121,200,0,1,0.993,0.993,0.199,60.5503,39.4497,60.9973,39.0027,0.0,0.0,0,0,ADN_DECLENCHEUR,OK,NEUTRE,TENDANCE,1743.64,1720.55,0.01,6.600000000000136,16.49000000000001,2.4984848484847983,0.37995670796297937,0.9493160779256672,0,0,1,0,0,2022-07-08 10:15:00,10,4,7,LONDON,0,-0.0019505344464383243
2022.07.15 05:00,2022.07.15 20:00,SELL TENDANCE [Cerveau v5],ADN_COMPRESSION|MANIPULATION_BAISSIER|NEUTRE,TENDANCE_H4,SELL,1709.33,SL=1716.35,TP=1691.80,Lots=0.01,1018.75,-1.09,SL_APRES_MANIPULATION_1.80xATR,TP_TENDANCE_RR1.5-2.5,2.02821,3.8955,10.41657,39.91,-7.3414,200,0,1,0.922,0.922,0.184,57.5474,42.4526,29.2193,70.7807,0.0,1716.22,0,0,ADN_COMPRESSION,MANIPULATION_BAISSIER,NEUTRE,TENDANCE,1716.35,1691.8,0.01,7.019999999999982,17.529999999999973,2.4971509971509995,0.4106872283292273,1.0255480217395105,0,0,0,0,0,2022-07-15 05:00:00,5,4,7,ASIA,0,-0.10699386503067486
2022.07.15 17:00,2022.07.20 09:30,SELL TENDANCE [Cerveau v5],ADN_DECLENCHEUR|OK|NEUTRE,TENDANCE_H4,SELL,1704.61,SL=1714.31,TP=1680.37,Lots=0.01,1018.73,-0.01,SL_TENDANCE_H4_1.80xATR,TP_TENDANCE_RR1.5-2.5,3.29593,5.38607,11.31929,38.17,-7.5951,200,0,1,1.3175,1.05,0.21,56.9849,43.0151,38.6565,61.3435,0.0,0.0,0,0,ADN_DECLENCHEUR,OK,NEUTRE,TENDANCE,1714.31,1680.37,0.01,9.700000000000045,24.24000000000001,2.498969072164938,0.5690451188248365,1.4220261526096885,0,0,1,0,0,2022-07-15 17:00:00,17,4,7,NY,0,-0.0009816143629813592
2022.07.18 16:31,2022.07.21 09:04,SELL TENDANCE [Cerveau v5],ADN_DECLENCHEUR|MANIPULATION_BAISSIER|NEUTRE,TENDANCE_H4,SELL,1711.9,SL=1721.00,TP=1689.17,Lots=0.01,1017.64,18.38,SL_APRES_MANIPULATION_1.80xATR,TP_TENDANCE_RR1.5-2.5,2.95729,5.05221,7.54264,38.41,-7.0678,200,0,1,1.19,1.05,0.21,52.4146,47.5854,75.6288,24.3712,0.0,1721.57,0,0,ADN_DECLENCHEUR,MANIPULATION_BAISSIER,NEUTRE,TENDANCE,1721.0,1689.17,0.01,9.099999999999909,22.730000000000018,2.497802197802225,0.5315731059057135,1.3277644722238457,0,0,0,0,0,2022-07-18 16:31:00,16,0,7,NY,1,1.8061396957666758
2022.07.20 19:00,2022.07.21 15:03,SELL TENDANCE [Cerveau v5],ADN_DECLENCHEUR|OK|NEUTRE,TENDANCE_H4,SELL,1701.28,SL=1708.63,TP=1682.91,Lots=0.01,1017.63,-9.34,SL_TENDANCE_H4_1.80xATR,TP_TENDANCE_RR1.5-2.5,1.80571,4.0825,6.25886,22.6,-7.5069,200,0,1,0.893,0.893,0.179,64.4935,35.5065,63.6216,36.3784,0.0,0.0,0,0,ADN_DECLENCHEUR,OK,NEUTRE,TENDANCE,1708.63,1682.91,0.01,7.350000000000136,18.36999999999989,2.4993197278910952,0.4320276497695933,1.0797752280635693,0,0,1,0,0,2022-07-20 19:00:00,19,2,7,NY,0,-0.9178188536108408
2022.07.21 14:00,2022.07.22 11:32,SELL TENDANCE [Cerveau v5],ADN_EXPLOSION|MANIPULATION_HAUSSIER|RETOUR_BAISSIER,TENDANCE_H4,SELL,1705.8,SL=1715.14,TP=1675.45,Lots=0.01,1036.01,-11.05,SL_EXPLOSION_ADN_1.50xATR,TP_EXPLOSION_FORCE_RR1.8-3.3,5.54164,6.225,8.30021,35.93,-7.1913,200,0,1,0.943,0.943,0.189,38.4259,61.5741,72.556,27.444,100.0,1694.7,0,0,ADN_EXPLOSION,MANIPULATION_HAUSSIER,RETOUR_BAISSIER,TENDANCE,1715.14,1675.45,0.01,9.340000000000146,30.34999999999991,3.249464668094158,0.5475436745222269,1.7792238245984235,1,0,0,0,0,2022-07-21 14:00:00,14,3,7,NY,0,-1.0665920213125357
2022.07.22 02:15,2022.07.25 09:57,SELL TENDANCE [Cerveau v5],ADN_DECLENCHEUR|MANIPULATION_BAISSIER|NEUTRE,TENDANCE_H4,SELL,1715.62,SL=1726.66,TP=1688.01,Lots=0.01,1026.67,-8.71,SL_APRES_MANIPULATION_1.80xATR,TP_TENDANCE_RR1.5-2.5,1.26036,6.134,8.67679,30.56,-6.6016,200,0,2,0.875,0.875,0.175,36.9945,63.0055,29.2599,70.7401,0.0,1729.16,0,0,ADN_DECLENCHEUR,MANIPULATION_BAISSIER,NEUTRE,TENDANCE,1726.66,1688.01,0.01,11.040000000000191,27.6099999999999,2.500905797101397,0.6434991431669129,1.6093307375759143,0,0,0,0,0,2022-07-22 02:15:00,2,4,7,ASIA,0,-0.84837386891601
